City,Sentiment,Count,Month,Language
"La Chaux-de-Fonds, Switzerland",NEUTRAL,5,august,de
"Langnau, Berne",NEUTRAL,1,august,de
PERAK UTARA,NEUTRAL,1,august,de
"CH-Horgen, Schweiz",NEUTRAL,1,august,de
Nidwalden,POSITIVE,1,august,de
"Olten, Solothurn",POSITIVE,1,august,de
"zurich, Switzerland",NEUTRAL,1,august,de
Bülach,NEUTRAL,174,august,de
"Moosseedorf, CH",NEUTRAL,84,august,de
"Biel/Bienne, Schweiz",NEUTRAL,16,august,de
sursee,NEUTRAL,814,august,de
"Uznach, Sankt Gallen",NEUTRAL,1,august,de
"St. Gallen, Switzerland",POSITIVE,10,august,de
"Liestal, Switzerland",NEUTRAL,19,august,de
"Saanen, Bern",POSITIVE,1,august,de
"Zürich, ZH",POSITIVE,3,august,de
"Washington, DC",NEUTRAL,1,august,de
Ueberstorf,NEUTRAL,1,august,de
Interlaken - Switzerland,NEUTRAL,4,august,de
Göteborg,NEUTRAL,1,august,de
Gersau,NEUTRAL,7,august,de
"Sevelen, Sankt Gallen",NEUTRAL,37,august,de
"Interlaken - Bern, Switzerland",NEUTRAL,32,august,de
london,NEUTRAL,2,august,de
"Schlieren, Schweiz",NEUTRAL,54,august,de
"Basel, Schweiz",NEUTRAL,1151,august,de
"Bern, Zürich, Berlin",NEUTRAL,11,august,de
"Sebastiansplatz 4, Brig",NEUTRAL,16,august,de
Augsburg,NEUTRAL,22,august,de
"Muttenz, Basel-Land",NEUTRAL,3,august,de
basel.ch,NEUTRAL,11,august,de
"Zürich, WebGate Consulting AG",POSITIVE,1,august,de
"Schaffhausen, London, Anywhere",POSITIVE,2,august,de
"Zürich, Bäckerstrasse 22",NEUTRAL,6,august,de
"Valais, Suisse",POSITIVE,1,august,de
"Zürich, Lausanne",NEUTRAL,6,august,de
Arlesheim,NEUTRAL,7,august,de
Arth SZ,NEUTRAL,2,august,de
Orpund b. Biel,NEUTRAL,2,august,de
"Los Angeles, Calif",NEUTRAL,1,august,de
"enroute Hotel President,Geneva",NEUTRAL,1,august,de
مارك اندولت Ромбах ☪☸e✡i☯† ⚣⚥⚢,NEGATIVE,1,august,de
Schweizer Käse,NEUTRAL,1,august,de
Horgen,NEUTRAL,22,august,de
Schaffhausen,POSITIVE,20,august,de
Basel,POSITIVE,202,august,de
"Baden, Switzerland",POSITIVE,4,august,de
zürich,NEUTRAL,342,august,de
Oberentfelden,POSITIVE,5,august,de
Argentina,NEUTRAL,5,august,de
"Hergiswil, Schweiz",NEUTRAL,9,august,de
الامارات العربيه المتحده,NEUTRAL,1,august,de
Gosau,NEUTRAL,11,august,de
Flamatt,NEUTRAL,6,august,de
"Baden, Schweiz",NEGATIVE,3,august,de
Rio de Janeiro,POSITIVE,1,august,de
Brühl,NEUTRAL,1,august,de
Adligenswil,NEUTRAL,4,august,de
"Länggasse, Bern, Switzerland",NEUTRAL,3,august,de
"Nänikon, Schweiz",POSITIVE,1,august,de
"St. Gallen, Switzerland.",NEUTRAL,2,august,de
"Cincinnati, OH",NEUTRAL,3,august,de
Switzerland - Zürich,NEUTRAL,1,august,de
"Baselland, Switzerland",POSITIVE,3,august,de
"LAS VEGAS, NV USA",NEUTRAL,1,august,de
Almeria,NEUTRAL,1,august,de
"Zurich, Portland, Austin",NEGATIVE,1,august,de
"Lage, NRW",NEUTRAL,1,august,de
"Zürich, Düsseldorf, München",NEUTRAL,97,august,de
Zofingen,NEGATIVE,1,august,de
Essex - Dakar - Medellín,NEUTRAL,1,august,de
"Saudi Arabia, Medina",NEUTRAL,1,august,de
friburgo,NEUTRAL,1,august,de
"Adliswil, Schweiz",NEUTRAL,4,august,de
Lengnau,POSITIVE,1,august,de
"Bonaduz, Schweiz",NEUTRAL,6,august,de
"Obfelden, Switzerland",NEUTRAL,3,august,de
St. Petersburg (Russia),NEUTRAL,1,august,de
Terre du Milieu,NEUTRAL,2,august,de
"Quartino, Ticino, Switzerland",NEUTRAL,1,august,de
"Bützberg, Schweiz",NEUTRAL,3,august,de
Kissing bei Augsburg,POSITIVE,2,august,de
memphis ✈️ ArizonaSt,NEUTRAL,1,august,de
Stansstad,NEUTRAL,208,august,de
"Jonschwil, Sankt Gallen",NEUTRAL,36,august,de
"Aargau, CH / Liguria, I",POSITIVE,53,august,de
"Zug, Schweiz",NEUTRAL,281,august,de
Möhlin,NEUTRAL,18,august,de
sh ; hsk ; yng ; tzuyu's,NEUTRAL,2,august,de
"St.Gallen, Schweiz",POSITIVE,16,august,de
"Langenthal, Switzerland",NEUTRAL,16,august,de
Weinfelden,POSITIVE,3,august,de
"Egg, Zürich, Switzerland",NEUTRAL,15,august,de
"Oberglatt, Schweiz",NEUTRAL,1,august,de
"Zaragoza, Aragon",NEUTRAL,2,august,de
"Zürich, Zürich CH",NEUTRAL,1,august,de
Southern Germany,NEUTRAL,1,august,de
Thurgau | Schweiz,POSITIVE,1,august,de
"Schweiz, Fruthwilen",NEUTRAL,1,august,de
Bern/Schweiz,NEUTRAL,2,august,de
الدوحه - قطر,NEUTRAL,1,august,de
Atakoy Konaklari,NEUTRAL,1,august,de
"3084 Wabern, Schweiz",POSITIVE,1,august,de
in Lutzihausen,NEUTRAL,1,august,de
"Siana, Mieres",NEUTRAL,1,august,de
"Lake District, Cumbria.",NEUTRAL,1,august,de
"Zurich / Basel, Switzerland",NEUTRAL,18,august,de
"Graubünden, Schweiz",POSITIVE,18,august,de
Rotkreuz,NEUTRAL,12,august,de
Steffisburg,NEUTRAL,15,august,de
"Kiesen, Schweiz",NEUTRAL,3,august,de
Adelboden,NEUTRAL,15,august,de
ryan,NEUTRAL,1,august,de
Wallisellen,POSITIVE,4,august,de
"Schafis, Schweiz",NEUTRAL,1,august,de
Heartbreak Ridge,NEUTRAL,3,august,de
"Vevey, Switzerland",NEUTRAL,5,august,de
"Schweiz, Wallis, Erschmatt",NEUTRAL,1,august,de
"Brüttisellen, Switzerland",NEUTRAL,4,august,de
"Biberstein, Switzerland",NEUTRAL,5,august,de
"Bellach, Switzerland",NEUTRAL,11,august,de
"La Brévine, Switzerland",NEUTRAL,1,august,de
"switzerland, basel",NEUTRAL,1,august,de
in your mind,NEUTRAL,2,august,de
Berne,NEGATIVE,1,august,de
"Greppen, Switzerland",NEUTRAL,1,august,de
"National Capital Region, Repub",NEUTRAL,1,august,de
"Serbia, Belgrade",NEUTRAL,1,august,de
"3rd rock from sol, Menzingen",NEUTRAL,181,august,de
"8320 Fehraltorf, Schweiz",NEUTRAL,12,august,de
"Wohlen (AG), Aargau",NEUTRAL,68,august,de
"Scuol, Schweiz",NEUTRAL,90,august,de
"elfingen, switzerland",NEUTRAL,5,august,de
"Rapperswil-Jona, Schweiz",NEUTRAL,54,august,de
germany,NEUTRAL,2,august,de
"Zürich, Schweiz / UK",NEUTRAL,15,august,de
Küttigen,NEUTRAL,20,august,de
"Oberwil, Schweiz",NEUTRAL,10,august,de
NW,NEUTRAL,4,august,de
"Fribourg, CH",NEUTRAL,5,august,de
Made in Valencia (Spain),NEUTRAL,2,august,de
Stettlen,NEUTRAL,11,august,de
Berg TG,NEUTRAL,1,august,de
"Altaussee, Österreich",NEUTRAL,1,august,de
"Hettlingen, Switzerland",NEUTRAL,2,august,de
IBM Switzerland Ltd,NEUTRAL,2,august,de
restless,POSITIVE,1,august,de
"Wohlen (AG), Switzerland",NEUTRAL,2,august,de
"Kota Yogyakarta, Yogyakarta",NEUTRAL,1,august,de
"Gurarda, Engadin, Schweiz",NEUTRAL,2,august,de
"Nähe Bern, Schweiz",NEUTRAL,489,august,de
Brig,NEUTRAL,641,august,de
"Bern,Schweiz",POSITIVE,2,august,de
"Lucerne, Gunzwil",NEUTRAL,20,august,de
"Weinfelden, Schweiz",NEUTRAL,9,august,de
Langenthal,NEUTRAL,149,august,de
"Dietlikon, Switzerland",NEUTRAL,1,august,de
"CH, Earth, Milky Way, Laniakea",POSITIVE,29,august,de
"Boppelsen, Zürich, Schweiz",NEUTRAL,3,august,de
"Horw (Luzern), Schweiz",NEUTRAL,6,august,de
Oberrohrdorf,NEUTRAL,5,august,de
"Bandung, ID",NEUTRAL,3,august,de
"Zurich, Schweiz",POSITIVE,36,august,de
"Bremgarten, Aargau",POSITIVE,1,august,de
Krasnoyarsk,NEUTRAL,2,august,de
Zurich | Switzerland,NEUTRAL,3,august,de
United Kingdom,NEUTRAL,3,august,de
San Francisco,NEUTRAL,3,august,de
"jeddah,Saudi Arabia",NEUTRAL,1,august,de
"Zürich, Бeoгpaд, Italia.",NEUTRAL,4,august,de
"Ebertswil, Switzerland",NEUTRAL,1,august,de
"Basle, Basel City",POSITIVE,23,august,de
Riehen,NEUTRAL,149,august,de
"Jura, France.",NEUTRAL,1,august,de
"Gaswerkstrasse 48 , Langenthal",NEUTRAL,19,august,de
"Brügglifeld, Aarau",NEUTRAL,71,august,de
Aadorf,POSITIVE,9,august,de
"ZH, CH",POSITIVE,2,august,de
127.0.0.1,NEUTRAL,4,august,de
"Contone, Ticino, CH",NEUTRAL,2,august,de
Jubail IC,NEUTRAL,1,august,de
Belp,POSITIVE,2,august,de
Genève / Suisse,NEUTRAL,3,august,de
Rapperswil SG,POSITIVE,2,august,de
"Ebikon, Schweiz",NEUTRAL,1,august,de
"Hamburg, Germany",NEUTRAL,1,august,de
"Zürich, Schweiz 8805 R wil",NEUTRAL,2,august,de
"Suisse , Lausanne",NEUTRAL,1,august,de
"Pieterlen, Schweiz",NEUTRAL,4,august,de
Flüelen,POSITIVE,4,august,de
Auf'm Ponyhof,NEUTRAL,10,august,de
Lichtensteig,POSITIVE,1,august,de
"Coimbra, POR @Glarus, CH",NEUTRAL,1,august,de
Jerez de la Frontera,NEUTRAL,1,august,de
"Earth - Estonia, Switzerland",NEUTRAL,3,august,de
"Uster, Schweiz",NEUTRAL,195,august,de
"Zürich, Schweiz, Europa, Erde",NEUTRAL,345,august,de
"Берн, Швейцария",NEUTRAL,26,august,de
"Zürich, Zwitserland",NEUTRAL,4,august,de
"8304 Wallisellen, Zürich",NEUTRAL,7,august,de
"İstanbul, Türkiye",NEUTRAL,4,august,de
"Dornach, Schweiz",POSITIVE,1,august,de
Bönigen,NEUTRAL,2,august,de
"Allschwil, Switzerland",POSITIVE,1,august,de
unterwegs,NEUTRAL,2,august,de
"Genève, Suisse",POSITIVE,1,august,de
Schweiz,NEUTRAL,37957,august,de
"Zürichsee, Schweiz",NEUTRAL,114,august,de
"Luzern, Schweiz",POSITIVE,56,august,de
Celerina,NEUTRAL,10,august,de
s is bae,NEUTRAL,1,august,de
Bühler AR,NEUTRAL,2,august,de
dübendorf,NEUTRAL,9,august,de
thun,NEUTRAL,2,august,de
"Schweiz, Österreich, FL",POSITIVE,4,august,de
symbadisch,NEUTRAL,5,august,de
Leiden,NEUTRAL,4,august,de
"Zurich, Suisse",POSITIVE,6,august,de
"Talkessel Schwyz, Switzerland",NEUTRAL,5,august,de
NORth PHiLtHy riCH,NEUTRAL,7,august,de
Seuzach,NEUTRAL,2,august,de
"Mississauga, Ontario",NEUTRAL,1,august,de
"Amersfoort, the Netherlands",NEUTRAL,1,august,de
Bern / Schweiz,NEUTRAL,5,august,de
"Fribourg, CH | Istanbul, TR",NEUTRAL,1,august,de
"Vaz/Obervaz, Graubünden, CH",POSITIVE,4,august,de
Zürich/ZRH - Switzerland/Suiza,NEUTRAL,4,august,de
"Switzerland, USA, China",NEUTRAL,1,august,de
Sedrun,POSITIVE,1,august,de
"Reinach BL, Schweiz",NEUTRAL,1,august,de
Root LU,NEUTRAL,1,august,de
Zurigo - Svizzera,NEUTRAL,1,august,de
"Zürich, Kreis 5",NEUTRAL,78,august,de
"Gebiet ohne Netzabdeckung, SH",NEUTRAL,567,august,de
"Basle, Switzerland",NEUTRAL,9,august,de
"Zürich, Niederglatt",NEUTRAL,74,august,de
"Schweiz, Schaffhausen",NEUTRAL,75,august,de
"Chur, Graubünden Schweiz",NEUTRAL,4,august,de
"Interlaken, Switzerland",NEUTRAL,17,august,de
St. Moritz,NEUTRAL,55,august,de
"Schaffhausen, CH",NEUTRAL,21,august,de
"Ligerz, Switzerland",NEUTRAL,4,august,de
"Bussigny, Suisse",POSITIVE,9,august,de
"Village of the Damned, Schweiz",NEUTRAL,4,august,de
home @ the world,NEUTRAL,10,august,de
Ferenbalm,NEUTRAL,11,august,de
"murten, Switzerland",NEUTRAL,7,august,de
"Luzern, CHE",NEUTRAL,12,august,de
İstanbul / Muğla,NEUTRAL,3,august,de
zurigo,NEUTRAL,1,august,de
HK / UK,NEUTRAL,1,august,de
milano,NEUTRAL,1,august,de
Alpinaweg 3 8784 Braunwald,NEUTRAL,1,august,de
"spiez, schweiz",NEUTRAL,1,august,de
"Richterswil, Zürich",NEUTRAL,11,august,de
"Ennetbaden, Schweiz",NEUTRAL,38,august,de
"Apes,Melina,Ju,Luca,Lou,Ks",POSITIVE,10,august,de
"Quincy, MA",NEUTRAL,2,august,de
Isvicre,NEUTRAL,1,august,de
"Granada, Spain",NEUTRAL,1,august,de
Graubünden (Switzerland),NEUTRAL,4,august,de
"Sissach, Basel-Land",NEUTRAL,24,august,de
"Sissach, Schweiz",POSITIVE,4,august,de
"ka, ge, ch, md, cc, sn",NEUTRAL,2,august,de
"47.491815,19.057608",NEUTRAL,3,august,de
"Rüschlikon, Switzerland",NEUTRAL,2,august,de
"Unterhaching, Bayern",NEUTRAL,1,august,de
Qatif,NEUTRAL,1,august,de
 Swiss - Zurich - Dietikon,NEUTRAL,18,august,de
Gryffindor,NEUTRAL,155,august,de
"Bern ⇄ Zürich, Schweiz",NEUTRAL,80,august,de
"Aargau, Schweiz",POSITIVE,28,august,de
"Beinwil am See, Schweiz",NEUTRAL,23,august,de
CH-St. Gallen,NEUTRAL,35,august,de
Urdorf,NEUTRAL,28,august,de
Goldau,NEUTRAL,7,august,de
"Miami Beach, FL",NEUTRAL,1,august,de
"Köniz, Bern",NEUTRAL,8,august,de
Sempach et Suisse romande,NEUTRAL,2,august,de
"Frauenfeld, Thurgau",NEUTRAL,68,august,de
"Wohlen, Schweiz",NEUTRAL,33,august,de
"Zürich,switzerland",NEUTRAL,3,august,de
"Anaheim, Tonga",NEUTRAL,2,august,de
"Zürich, Switzerland; Zurich",NEUTRAL,1,august,de
"CH, Zürich",NEUTRAL,3,august,de
"Aargau, Switzerland",NEGATIVE,3,august,de
"Montreux, Vaud",NEUTRAL,1,august,de
"Belgrade, Serbia",NEUTRAL,1,august,de
"Zürich , Schweiz",POSITIVE,1,august,de
embrach,NEUTRAL,1,august,de
Wildhaus,NEUTRAL,64,august,de
Barcelona,NEUTRAL,40,august,de
Langnau am Albis,NEUTRAL,8,august,de
"Lucerne, switzerland",NEUTRAL,295,august,de
"Bern, Zürich, Schweiz, Suisse",NEUTRAL,51,august,de
California / Nashville,NEUTRAL,1,august,de
"Thurgau, Schweiz",NEGATIVE,20,august,de
"Brienz (BE), Switzerland",NEUTRAL,3,august,de
"Wettingen, Aargau, Switzerland",POSITIVE,3,august,de
Macau,NEUTRAL,1,august,de
kuwait-ireland,NEUTRAL,1,august,de
palma de mallorca,NEUTRAL,4,august,de
Rezi-Mafia-Hauptquartier,NEGATIVE,1,august,de
"ÜT: 40.43788,-3.690247",NEUTRAL,1,august,de
ɪкαяυѕ ♚,NEUTRAL,1,august,de
"Zürich city, Switzerland",NEUTRAL,1,august,de
"Colombier (NE), Neuchâtel",POSITIVE,1,august,de
"Muri bei Bern, Schweiz",NEGATIVE,2,august,de
United Arab Emirates - Ajman,NEUTRAL,1,august,de
Kortrijk (mostly),NEUTRAL,1,august,de
"Kuhdorf, Schweiz",NEUTRAL,159,august,de
"Rüti, Zürich, Schweiz",NEUTRAL,8,august,de
St.Gallen,NEUTRAL,2,august,de
Matten bei Interlaken,NEUTRAL,3,august,de
"Basel, Klybeck/Kleinhüningen",NEUTRAL,74,august,de
"Bern, Schweiz, Stade de Suisse",NEGATIVE,4,august,de
Magyarország,NEUTRAL,5,august,de
Helvetia,NEUTRAL,5,august,de
"Muntelier, Schweiz",POSITIVE,1,august,de
ZH,NEUTRAL,32,august,de
"CH,BS",NEGATIVE,3,august,de
Schliengen,POSITIVE,3,august,de
"Bern, Switzerland",NEGATIVE,4,august,de
"Schaffhausen, Swiss",NEUTRAL,1,august,de
"Greifensee, Switzerland",POSITIVE,1,august,de
"Pfyn, Switzerland",POSITIVE,1,august,de
"Zürich , Wien & Stuttgart",NEUTRAL,4,august,de
"Tarleton, England",NEUTRAL,1,august,de
"Conthey, Valais",NEUTRAL,1,august,de
"Thun, CH",NEUTRAL,3,august,de
Gossau SG,NEUTRAL,1,august,de
"Kreuzlingen, TG, Switzerland",NEUTRAL,1,august,de
"Madiswil, Bern, Schweiz",NEUTRAL,1,august,de
"Bern, Interlaken",NEUTRAL,1,august,de
Zurich,POSITIVE,862,august,de
Bern,POSITIVE,404,august,de
Portugal/Algarve,NEUTRAL,4,august,de
Mettmenstetten,POSITIVE,1,august,de
"Oberwil,Baselland, Switzerland",NEUTRAL,3,august,de
ersigen,NEUTRAL,9,august,de
Jade Thirlwall ♡,NEUTRAL,4,august,de
"Sissach BL, Switzerland",NEUTRAL,24,august,de
"Wattwil, Schweiz",NEUTRAL,18,august,de
"Switzerland, Earth",NEGATIVE,1,august,de
"Zurich, Schwitzerland",NEUTRAL,7,august,de
"Luzern, Zentralschweiz",POSITIVE,1,august,de
"London, England",NEUTRAL,8,august,de
"Biel/Bienne, Switzerland",POSITIVE,3,august,de
"Chennai, India",NEUTRAL,1,august,de
"Root, Switzerland",NEUTRAL,4,august,de
Anywhere,NEUTRAL,4,august,de
Egg,NEUTRAL,4,august,de
Vancouver,NEUTRAL,1,august,de
"Genève, CH",NEUTRAL,1,august,de
"Lugano, Switzerland.",NEUTRAL,1,august,de
"Saint City, Switzerland",NEUTRAL,1,august,de
"Meggen, Schweiz",NEUTRAL,2,august,de
"Zürich, Switzerland",NEUTRAL,4907,august,de
"Thun, Switzerland",NEUTRAL,530,august,de
Strengelbach,NEUTRAL,11,august,de
Zurich - Paris - Hamburg,NEUTRAL,1,august,de
"Dübendorf, Switzerland",NEUTRAL,117,august,de
Chicago,NEUTRAL,1,august,de
"Baden, Aargau, Schweiz",NEUTRAL,16,august,de
"Bern-Berner Oberland, Schweiz",NEUTRAL,16,august,de
Tekn. Direktör-Fussballtrainer,NEUTRAL,2,august,de
frauenfeld,NEUTRAL,2,august,de
TheVace,POSITIVE,15,august,de
"Uster, Zürich",NEUTRAL,18,august,de
"Stäfa, Switzerland",NEUTRAL,30,august,de
Kehrsatz,NEUTRAL,7,august,de
Aesch BL - CH,NEUTRAL,9,august,de
"Zurich, Switzerland .ılı.ılı.",NEUTRAL,3,august,de
Bauma,NEUTRAL,2,august,de
Rubigen,POSITIVE,4,august,de
"Zürich , SWITZERLAND",POSITIVE,1,august,de
"saez,desperate,sh,fauve,oitnb",NEUTRAL,1,august,de
"San Francisco, CA",NEUTRAL,3,august,de
"Lyss, Switzerland",NEUTRAL,4,august,de
"BERN, CH",NEUTRAL,1,august,de
"Randweg 21, 3013 Bern, CH",NEUTRAL,1,august,de
"47.048822,8.544923",NEUTRAL,2,august,de
Zürich,NEGATIVE,51,august,de
"Rüttenen, Solothurn",NEUTRAL,72,august,de
"Basel City, Switzerland",NEUTRAL,97,august,de
"Schweiz, Seetal",NEUTRAL,19,august,de
de la france à la suisse,NEUTRAL,1,august,de
la Suiiiissse,NEUTRAL,1,august,de
Herisau,POSITIVE,13,august,de
"Dürnten, Schweiz",NEUTRAL,25,august,de
"Zürich, Wolfbachstr. 9",NEUTRAL,13,august,de
"Meilen, Schweiz",NEUTRAL,4,august,de
"Hasle bei Burgdorf, Bern",POSITIVE,4,august,de
"Bern, Bern CH",POSITIVE,2,august,de
"Ringstrasse 12, 8600 Dübendorf",NEUTRAL,1,august,de
"Biel, Bern",POSITIVE,2,august,de
Deutschland,POSITIVE,1,august,de
"Schweiz, Urdorf",NEUTRAL,1,august,de
"Hochdorf LU, Switzerland",POSITIVE,1,august,de
Allah'ın çok aciz 1 kulu,NEUTRAL,3,august,de
"Bern, Schweiz - Switzerland",NEUTRAL,16,august,de
Genève,NEUTRAL,138,august,de
"Lenzburg, Aargau",NEUTRAL,7,august,de
Arosa,NEUTRAL,112,august,de
Naters (aber immer Rarner),NEUTRAL,45,august,de
"Zurich, New York",NEUTRAL,14,august,de
"Berna, Svizzera",NEUTRAL,64,august,de
Kirchberg BE,NEUTRAL,5,august,de
"Erschwil, Schweiz",NEGATIVE,3,august,de
"Magglingen, Switzerland",NEUTRAL,1,august,de
"Villars-sur-Glâne, Fribourg",NEUTRAL,8,august,de
"Belp, Bern",NEUTRAL,15,august,de
"Sursee, Switzerland",NEUTRAL,2,august,de
"Basel, CH",NEUTRAL,7,august,de
Villars-sur-Glâne,POSITIVE,1,august,de
En el centro de Málaga.,NEUTRAL,1,august,de
"Kölliken, Switzerland",POSITIVE,7,august,de
"Bucureşti, România",NEUTRAL,1,august,de
"Bayern, Deutschland",POSITIVE,1,august,de
"Zürich, CH",POSITIVE,2,august,de
chur,NEUTRAL,2,august,de
Breem und Elbinsel,NEUTRAL,1,august,de
genebra,NEUTRAL,1,august,de
"Sennwald, Sankt Gallen",NEUTRAL,1,august,de
"Amden, Schweiz",NEUTRAL,1,august,de
15x in der ganzen Schweiz,NEUTRAL,1,august,de
のばら会,NEUTRAL,5,august,de
Switzerland Aargau,POSITIVE,1,august,de
Radelfingen,NEUTRAL,3,august,de
"Muri (AG), Schweiz",NEUTRAL,26,august,de
"Olten, Switzerland",NEUTRAL,73,august,de
Laufen,NEUTRAL,29,august,de
"Uri, Schweiz",NEUTRAL,20,august,de
"pll, h50, sh, quantico, uR",NEUTRAL,5,august,de
lausanne,NEUTRAL,4,august,de
"iPhone: 51.215921,5.125670",NEUTRAL,1,august,de
"Avenches, Vaud",NEUTRAL,1,august,de
"Hüttwilen, Schweiz",NEGATIVE,2,august,de
"Uetikon am See, Zürich",NEUTRAL,5,august,de
130 miles S/W of Stonehaven,NEUTRAL,1,august,de
Schänis,NEUTRAL,1,august,de
Maienfeld,POSITIVE,3,august,de
Herts or an airport,NEUTRAL,1,august,de
"Montreux, Switzerland",NEUTRAL,2,august,de
"IPH,MY",NEUTRAL,3,august,de
Kilchberg/Zürich (Switzerland),NEUTRAL,1,august,de
shanghai,POSITIVE,1,august,de
デラカラグリーン,NEUTRAL,5,august,de
"Basel, Switzerland",NEUTRAL,4010,august,de
"Zürich, Switzerland.",NEUTRAL,542,august,de
"zürich, schweiz",NEUTRAL,201,august,de
"Frecher Geist weht, wo er will",NEUTRAL,154,august,de
Verified accounts,NEUTRAL,4,august,de
Schönenwerd,NEUTRAL,77,august,de
"Uznach, Schweiz",NEUTRAL,19,august,de
Internetfriends » #celea,NEUTRAL,6,august,de
Gerlafingen,NEUTRAL,18,august,de
"Münsterlingen, Schweiz",NEUTRAL,44,august,de
"Schoren, Langenthal",NEUTRAL,22,august,de
"Chur, die Alpenstadt",POSITIVE,4,august,de
"Stäfa, Schweiz",NEUTRAL,1,august,de
EVERYWHERE,NEUTRAL,1,august,de
"CH, Bodensee",NEUTRAL,2,august,de
"Groningen, The Netherlands",NEUTRAL,1,august,de
Da wo du nicht bist,NEUTRAL,1,august,de
"Szeged, Hungary",NEUTRAL,1,august,de
"Kreuzlingen, Thurgau",NEGATIVE,1,august,de
Neuchâtel,NEUTRAL,297,august,de
Turicum,NEUTRAL,166,august,de
"4922 Thunstetten BE, Schweiz",POSITIVE,1,august,de
SWITZERLAND,NEUTRAL,138,august,de
"Luzern, CH",NEUTRAL,7,august,de
Dietikon,POSITIVE,8,august,de
Rorschach,NEUTRAL,18,august,de
Schlieren,NEUTRAL,19,august,de
Santiago Chile,NEUTRAL,1,august,de
"Untersiggenthal, Aargau",NEUTRAL,4,august,de
küttigen,NEUTRAL,9,august,de
"Augsburg (MAHZ), bald MP",POSITIVE,1,august,de
Istanbul TR/Zurich CH,NEUTRAL,1,august,de
CH - MK - LI - AE,NEUTRAL,1,august,de
"Basel, Switzerland (Europe)",NEUTRAL,2,august,de
"Wil, Switzerland",POSITIVE,2,august,de
"Ittigen, Bern",NEUTRAL,1,august,de
"Basel, CHE",NEUTRAL,3,august,de
"Broye, Vaud, Suisse",NEUTRAL,2,august,de
"Augsburg, Germany",POSITIVE,1,august,de
St. Gallen,NEUTRAL,1776,august,de
"Uppsala, Sweden",NEUTRAL,1,august,de
"Bülach, Schweiz",NEUTRAL,204,august,de
"Ostholstein, SH, Germany",POSITIVE,64,august,de
Ettingen,NEUTRAL,13,august,de
"Rüti (ZH), Zürich",NEUTRAL,1,august,de
"Zug, Scuol",POSITIVE,4,august,de
"bern, switzerland",NEUTRAL,5,august,de
"4500 Solothurn, Switzerland",NEUTRAL,15,august,de
Schweiz; Thurgau,NEUTRAL,2,august,de
Beromünster,NEUTRAL,5,august,de
"divonne-les-bains,dxb",NEUTRAL,4,august,de
Albania,POSITIVE,4,august,de
Davos Platz/Grischun/Svizra,NEUTRAL,1,august,de
caracas,NEUTRAL,4,august,de
Wittnau,NEUTRAL,2,august,de
"Zürich, Schweiz, Multikultopia",POSITIVE,4,august,de
Weinfelden TG,NEUTRAL,6,august,de
"Monte,Culebra y Azfalto ~o~",NEUTRAL,1,august,de
Future/Deep House,NEUTRAL,2,august,de
"Hernandarias, Paraguay",NEUTRAL,9,august,de
"Sydney, Australia",NEUTRAL,1,august,de
"Shoreditch, East London",NEUTRAL,2,august,de
Maienfeld GR,NEUTRAL,9,august,de
"Estavayer-le-Lac, Switzerland",NEUTRAL,1,august,de
München - Germany,NEUTRAL,1,august,de
"Emmenbrücke - Luzern, Schweiz",NEUTRAL,3,august,de
Yonkers/ New Ro Raised/ NYC,NEUTRAL,1,august,de
zürich - istanbul,NEUTRAL,1,august,de
"Seeland, Bern, Freiburg",NEUTRAL,34,august,de
"Liestal, Baselland, Schweiz",NEUTRAL,16,august,de
"Langenthal, Schweiz",NEUTRAL,11,august,de
Grindelwald,NEUTRAL,20,august,de
"Boulder, CO",NEUTRAL,1,august,de
"LA,CA",NEUTRAL,4,august,de
"Genf, Zürich",NEUTRAL,6,august,de
Visp Valais Switzerland,NEUTRAL,3,august,de
"Doha, Qatar",NEUTRAL,4,august,de
Confoederatio Helvetica,POSITIVE,2,august,de
swiss,NEGATIVE,1,august,de
"Kadıköy, İstanbul - New York",NEUTRAL,5,august,de
QATAR,NEUTRAL,1,august,de
"Bala, North Wales",NEUTRAL,1,august,de
"Genève, Paris",NEUTRAL,1,august,de
"Zurich, CH",NEUTRAL,17,august,de
"HQ @ Rotkreuz, Schweiz",NEUTRAL,105,august,de
berna,NEUTRAL,14,august,de
YouTube Kanal ➡️⬇️,POSITIVE,4,august,de
Meiringen,NEUTRAL,29,august,de
worb,NEUTRAL,1,august,de
Reinach,POSITIVE,4,august,de
"Lenzburg, Schweiz/Switzerland",NEUTRAL,32,august,de
Swissgrid 630 000 / 269 000,NEUTRAL,3,august,de
"Küsnacht ZH, Switzerland",POSITIVE,1,august,de
"Horgen, Switzerland",NEUTRAL,3,august,de
Birsfelden,NEUTRAL,1,august,de
"Villmergen, Schweiz",NEUTRAL,4,august,de
"Voyeboeuf, Porrentruy",NEUTRAL,6,august,de
"Etziken, Solothurn",POSITIVE,1,august,de
WWWeltmeere,NEUTRAL,1,august,de
Iceland,POSITIVE,1,august,de
"Ennenda, Switzerland",POSITIVE,1,august,de
"Lucerna, Suiza",NEUTRAL,4,august,de
Powers of Ten,POSITIVE,2,august,de
"Switzerland, Zürich/Rapperswil",NEUTRAL,1,august,de
Basilea,POSITIVE,1,august,de
Regensdorf,NEUTRAL,38,august,de
